false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
true;166,60803;0,23140004
true;166,60803;0,23140004
true;166,60803;0,23140004
false;-164,16827;-0,22801149
