false;265,5174;0,36877415
true;55,999878;0,07777761
false;263,69434;0,36624214
true;60,31244;0,08376728
true;78,57092;0,109126285
false;263,06976;0,36537468
true;39,44879;0,054789986
true;57,883667;0,080393985
false;252,45776;0,3506358
true;39,44879;0,054789986
false;226,37543;0,31441033
false;263,45398;0,3659083
false;266,15692;0,3696624
false;226,37543;0,31441033
false;261,5592;0,36327666
false;226,37543;0,31441033
true;49,55359;0,068824425
false;252,62097;0,35086247
true;80,953735;0,11243574
false;257,32056;0,35738966
true;64,584595;0,089700826
true;74,91754;0,10405214
false;261,82672;0,36364824
false;263,13727;0,36546844
false;265,5324;0,368795
false;261,03204;0,3625445
false;260,2298;0,3614303
false;264,5301;0,3674029
false;263,9027;0,36653155
true;81,26776;0,11287189
false;267,16565;0,3710634
false;226,37543;0,31441033
false;262,0324;0,3639339
true;55,55768;0,07716344
true;77,35419;0,107436374
true;42,99475;0,059714932
false;226,37543;0,31441033
true;64,80841;0,09001168
false;262,51672;0,36460656
false;226,37543;0,31441033
true;30,06134;0,04175186
false;264,34442;0,36714503
true;39,44879;0,054789986
false;259,06165;0,35980785
true;54,17401;0,075241685
false;258,4041;0,35889462
true;24,46991;0,033985987
false;226,37543;0,31441033
true;39,44879;0,054789986
true;67,20679;0,09334276
true;39,44879;0,054789986
false;253,45386;0,35201925
false;252,9848;0,35136777
false;263,08527;0,3653962
false;226,37543;0,31441033
true;76,93994;0,10686103
true;58,0506;0,08062583
true;78,51764;0,10905228
true;45,90338;0,06375469
true;61,430298;0,08531986
true;56,681763;0,07872467
false;255,35065;0,3546537
false;263,9353;0,36657682
true;71,30292;0,09903183
false;226,37543;0,31441033
false;226,37543;0,31441033
true;47,107788;0,06542748
false;265,0216;0,36808556
true;39,44879;0,054789986
true;39,44879;0,054789986
false;264,5196;0,3673883
true;55,904175;0,07764469
true;73,74017;0,10241691
false;226,37543;0,31441033
true;39,44879;0,054789986
true;52,579346;0,073026866
true;39,44879;0,054789986
false;261,5832;0,36330998
false;226,37543;0,31441033
true;36,85321;0,051185016
true;23,483276;0,03261566
false;262,3294;0,36434639
true;39,44879;0,054789986
false;226,37543;0,31441033
false;261,35602;0,36299446
false;226,37543;0,31441033
true;39,44879;0,054789986
false;226,37543;0,31441033
false;256,36426;0,35606146
true;39,44879;0,054789986
true;52,76306;0,07328203
false;256,3681;0,35606682
true;39,44879;0,054789986
false;226,37543;0,31441033
false;253,93652;0,35268962
true;24,411194;0,033904437
true;72,49817;0,1006919
false;259,47894;0,3603874
true;75,13391;0,10435265
false;254,1792;0,35302666
true;58,198975;0,08083191
true;39,44879;0,054789986
true;29,02716;0,0403155
true;34,948486;0,048539564
false;265,79498;0,3691597
true;64,84235;0,09005881
false;266,81836;0,37058106
true;61,209106;0,085012645
false;259,563;0,36050415
true;49,181763;0,068308
false;254,83405;0,35393617
true;54,665527;0,075924344
true;76,654785;0,10646498
false;226,37543;0,31441033
false;263,64008;0,36616677
true;39,44879;0,054789986
true;39,44879;0,054789986
false;226,37543;0,31441033
true;39,44879;0,054789986
false;226,37543;0,31441033
false;226,37543;0,31441033
false;262,01605;0,36391118
false;252,92108;0,3512793
true;39,44879;0,054789986
true;39,44879;0,054789986
false;226,37543;0,31441033
true;33,147705;0,04603848
false;226,37543;0,31441033
false;265,31213;0,3684891
true;39,44879;0,054789986
false;263,32477;0,36572886
false;257,3003;0,35736153
true;39,44879;0,054789986
false;252,76245;0,35105896
true;55,389404;0,076929726
false;257,7553;0,35799348
false;257,6938;0,35790804
true;27,116943;0,03766242
true;55,7276;0,07739945
true;65,63751;0,09116321
false;226,37543;0,31441033
false;262,27313;0,36426824
true;39,44879;0,054789986
false;226,37543;0,31441033
true;42,631958;0,059211053
false;226,37543;0,31441033
true;57,15326;0,07937953
false;226,37543;0,31441033
true;68,351685;0,0949329
false;226,37543;0,31441033
