true;-45,42566;-0,063091196
true;-112,56268;-0,15633705
true;-95,825745;-0,13309132
true;13,326355;0,018508825
true;13,326355;0,018508825
true;-103,74939;-0,14409637
true;79,316956;0,11016244
true;-100,12256;-0,13905911
true;29,775635;0,041355047
true;49,765686;0,06911901
true;79,98718;0,11109331
true;39,24054;0,05450075
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;-69,38019;-0,09636137
true;-121,88977;-0,16929135
true;-91,04877;-0,12645662
true;61,576355;0,08552272
true;-98,98541;-0,13747974
true;83,50812;0,11598349
true;-85,06647;-0,11814787
true;-47,348328;-0,065761566
true;-51,267334;-0,07120463
true;-103,860596;-0,14425083
true;80,0249;0,1111457
true;13,326355;0,018508825
true;13,326355;0,018508825
true;-25,682678;-0,035670385
true;80,09161;0,11123835
true;-121,88977;-0,16929135
true;32,235107;0,044770982
true;71,5578;0,099385835
true;-72,10748;-0,10014928
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;-13,41333;-0,018629625
true;97,617065;0,13557926
true;-111,33423;-0,15463087
true;66,96332;0,09300461
true;71,92993;0,09990268
true;61,830322;0,085875444
true;-121,88977;-0,16929135
true;36,205505;0,050285425
true;91,897156;0,12763494
true;71,421814;0,09919696
true;13,326355;0,018508825
true;13,326355;0,018508825
true;51,603027;0,071670875
true;13,326355;0,018508825
true;-50,73529;-0,070465684
true;-77,509705;-0,107652366
true;13,326355;0,018508825
true;-18,81189;-0,026127625
true;13,326355;0,018508825
true;47,046753;0,06534271
true;13,326355;0,018508825
true;-89,24634;-0,123953246
true;13,326355;0,018508825
true;-104,648865;-0,14534564
true;-16,558105;-0,022997368
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;-121,88977;-0,16929135
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;-121,88977;-0,16929135
true;-51,73529;-0,07185457
true;-115,611755;-0,16057189
true;73,0708;0,10148723
true;-121,88977;-0,16929135
true;-6,9005737;-0,00958413
true;-121,88977;-0,16929135
true;-121,88977;-0,16929135
true;38,360718;0,053278774
true;-121,88977;-0,16929135
true;77,459656;0,10758285
true;13,326355;0,018508825
true;-77,212524;-0,10723962
true;-68,39331;-0,09499071
true;89,562805;0,124392785
true;-14,244141;-0,019783529
true;89,4624;0,12425334
true;45,34192;0,062974885
true;-121,88977;-0,16929135
true;-121,88977;-0,16929135
true;-24,195618;-0,033605024
true;-20,008057;-0,027788967
true;-59,17102;-0,082181975
true;50,928406;0,0707339
true;36,42859;0,05059526
true;-83,749756;-0,116319105
true;-12,456177;-0,017300246
true;-105,58801;-0,14665002
true;-121,88977;-0,16929135
true;91,63257;0,12726745
true;13,326355;0,018508825
true;-64,808655;-0,09001202
true;-121,88977;-0,16929135
true;-46,732727;-0,06490657
true;-121,88977;-0,16929135
true;99,16846;0,13773397
true;90,96661;0,12634252
true;68,55914;0,095221035
true;13,326355;0,018508825
true;47,66455;0,06620076
true;46,370728;0,06440379
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;-121,88977;-0,16929135
true;58,328735;0,08101213
true;-121,88977;-0,16929135
true;-121,88977;-0,16929135
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;37,424744;0,05197881
true;13,326355;0,018508825
true;-90,879395;-0,12622139
true;13,326355;0,018508825
true;-65,4436;-0,090893894
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;-26,663452;-0,03703257
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;-81,092834;-0,11262894
true;-11,189148;-0,015540483
true;-47,62732;-0,066149056
true;80,95233;0,11243379
true;44,62744;0,061982557
true;13,326355;0,018508825
true;-100,868774;-0,14009552
true;49,54065;0,068806455
true;-121,88977;-0,16929135
true;-121,88977;-0,16929135
true;-121,88977;-0,16929135
true;13,326355;0,018508825
true;13,326355;0,018508825
true;87,76898;0,12190136
true;13,326355;0,018508825
true;13,326355;0,018508825
true;13,326355;0,018508825
true;-44,681946;-0,06205826
true;84,29053;0,117070176
true;82,50336;0,11458799
true;96,7038;0,13431083
true;-121,88977;-0,16929135
true;-47,76465;-0,06633979
true;-22,775696;-0,03163291
true;-88,50806;-0,12292786
true;-87,02283;-0,12086504
