30,0;true;-3,538601;-0,11795337
720,0;true;-38,579224;-0,053582255
800,0;true;-56,710266;-0,070887834
30,0;true;-3,538601;-0,11795337
30,0;true;-1,2958527;-0,043195087
7000,0;true;-825,6738;-0,117953405
7000,0;true;-809,60547;-0,115657926
30,0;true;-2,1266365;-0,070887886
720,0;true;-83,27374;-0,11565798
7000,0;true;-375,07568;-0,05358224
720,0;true;-83,27374;-0,11565798
7000,0;true;-496,21484;-0,070887834
800,0;true;-94,36273;-0,11795341
800,0;true;-94,36273;-0,11795341
800,0;true;-94,36273;-0,11795341
720,0;true;-31,100464;-0,043195087
7000,0;true;-809,60547;-0,115657926
720,0;true;-31,100464;-0,043195087
7000,0;true;-302,36572;-0,043195102
30,0;true;-3,538601;-0,11795337
7000,0;true;-854,2456;-0,122035086
720,0;true;-51,039246;-0,07088784
30,0;true;-3,6610527;-0,12203509
30,0;true;-1,6074638;-0,053582128
7000,0;true;-809,60547;-0,115657926
720,0;true;-31,100464;-0,043195087
800,0;true;-94,36273;-0,11795341
7000,0;true;-496,21484;-0,070887834
7000,0;true;-809,60547;-0,115657926
7000,0;true;-809,60547;-0,115657926
800,0;true;-97,62805;-0,122035064
800,0;true;-97,62805;-0,122035064
7000,0;true;-809,60547;-0,115657926
720,0;true;-38,579224;-0,053582255
720,0;true;-38,579224;-0,053582255
720,0;true;-84,92645;-0,117953405
30,0;true;-2,1266365;-0,070887886
7000,0;true;-302,36572;-0,043195102
30,0;true;-2,1266365;-0,070887886
800,0;true;-94,36273;-0,11795341
30,0;true;-1,2958527;-0,043195087
7000,0;true;-302,36572;-0,043195102
800,0;true;-97,62805;-0,122035064
800,0;true;-97,62805;-0,122035064
30,0;true;-3,538601;-0,11795337
30,0;true;-3,6610527;-0,12203509
720,0;true;-38,579224;-0,053582255
30,0;true;-1,6074638;-0,053582128
720,0;true;-84,92645;-0,117953405
800,0;true;-97,62805;-0,122035064
